⾮定型抗精神病薬の⽅が定型抗精神病薬に⽐べて出現しにくい副作⽤はどれか。（プール）\na.   鎮静作⽤\nb.   錐体外路症状\nc.   肥満\nd.   耐糖能異常\ne.   ⾼プロラクチン⾎症,答．B\n\nこの問題では「非定型抗精神病薬の方が定型抗精神病薬に比べて出現しにくい副作用」を選ぶ必要があります。つまり、「非定型＜定型」となる副作用を探します。\n検索結果から得られた情報に基づいて、各選択肢を検討していきましょう。\n\na. 鎮静作用\n鎮静作用について検討します。検索結果を見てみると、鎮静作用に関する明確な比較情報が少ないですが、フェノチアジン系（定型抗精神病薬）は鎮静作用が強いという特徴があります。一方、非定型抗精神病薬の中にも鎮静作用を持つものがあり、非定型抗精神病薬でも眠気などの副作用が出る場合があります。明確に「非定型の方が出現しにくい」とは言えないようです。\n\nb. 錐体外路症状\n錐体外路症状について検討します。定型抗精神病薬はドパミンD2受容体への親和性が非常に高く、抗精神病作用は強いものの錐体外路症状を主とする副作用が頻発することが問題となっていました。そして非定型抗精神病薬は定型抗精神病薬よりも副作用は少ないため、第一選択として使われることが多いですが、特に錐体外路症状の出現が少ないとされています。さらに非定型抗精神病薬の錐体外路症状が少ない理由として、セロトニンと呼ばれる神経伝達物質を阻害することにより、セロトニンのドーパミン抑制を解除し、結果的にドーパミンを増加させること、またはドーパミン以外のいろいろな神経伝達物質の受容体に作用するためと考えられています。\n\nc. 肥満\n肥満について検討します。非定型抗精神病薬は定型抗精神病薬と比較して、体重増加、耐糖能異常、脂質異常など、代謝系の副作用を引き起こしうることが多くの研究で明らかにされています。また定型抗精神病薬には少なかった体重増加や耐糖異常が非定型抗精神病薬では副作用として現れやすくなります。さらに非定型抗精神病薬の方が代謝への悪影響は大きく、体重増加が問題となります\n。\nd. 耐糖能異常\n耐糖能異常について検討します。非定型抗精神病薬の糖尿病発症機序は明確ではないが、セロトニン５-ＨＴ２Ｃ受容体、ヒスタミンＨ１受容体、ムスカリンＭ３受容体、アドレナリンα１受容体等への作用による体重増加や耐糖能・脂質代謝異常の関与が示唆されています。また非定型抗精神病薬は定型抗精神病薬と比較して、耐糖能異常などの代謝系の副作用を引き起こしやすいことが分かっています。\n\ne. 高プロラクチン血症\n高プロラクチン血症について検討します。MARTAと呼ばれる非定型抗精神病薬は他の抗精神病薬と比較し、高プロラクチン血症の出現が少ないとされています。またDSS（ドパミン受容体部分作動薬）タイプの非定型抗精神病薬も他の抗精神病薬よりも高プロラクチン血症が少ないとされています。オランザピンなどの非定型抗精神病薬はプロラクチンの上昇がおこりにくいとされています。\n\n以上の検討から、非定型抗精神病薬の方が定型抗精神病薬に比べて出現しにくい副作用は「b. 錐体外路症状」であると判断できます。逆に、c. 肥満やd. 耐糖能異常は非定型抗精神病薬の方が出現しやすいとされています。e. 高プロラクチン血症も非定型抗精神病薬の方が出現しにくい傾向がありますが、b. 錐体外路症状ほど明確な差はないようです。a. 鎮静作用については明確な優劣がつけにくいです。\nしたがって、答えは「b. 錐体外路症状」です。
睡眠薬の離脱症状で認められるのは（プール）\n(1) 過⾷\n(2) 不安\n(3) けいれん発作\n(4) 強迫\n(5) 誇⼤妄想\na. (1)(2) b. (1)(5) c. (2)(3) d. (3)(4) e. (4)(5),答．C\n\n選択肢の検討\n(1) 過食：\n検索結果の中に、睡眠薬の離脱症状として「過食」に関する明確な記述は見当たりませんでした。\n(2) 不安：\nベンゾジアゼピン系の薬の離脱症状として、主に「不安」が見られることが記載されています。また、「ＢＺ離脱症候群」として「不安」が症状の一つとして挙げられています。さらに、ベンゾジアゼピンに関連する離脱症状として「緊張/不安/恐怖」が回答者の85％以上から報告されています。ベンゾジアゼピン系薬物の中止に伴う症状として「不安」が挙げられています。\nしたがって、不安は明らかに睡眠薬の離脱症状として認められます。\n\n(3) けいれん発作：\nベンゾジアゼピン系の薬の離脱症状として、強い場合には「全身のけいれん」が引き起こされる可能性があるとされています。ＢＺ離脱症候群として「けいれん」が症状の一つとして挙げられています。また、何も治療をしないまま物質を中止（または減量）した人は、20～30％の割合で「けいれん大発作」が起こると記載されています。\nしたがって、けいれん発作も睡眠薬の離脱症状として明確に認められます。\n\n(4) 強迫：\n検索結果の中に、睡眠薬の離脱症状として「強迫」に関する明確な記述は見当たりませんでした。\n\n(5) 誇大妄想：\n検索結果の中に、睡眠薬の離脱症状として「誇大妄想」に関する明確な記述は見当たりませんでした。妄想やせん妄についての言及はありますが、特に「誇大妄想」についての記述はありません。\n\n検索結果から、睡眠薬（特にベンゾジアゼピン系）の離脱症状として確実に認められるのは、「不安」と「けいれん発作」であることが分かりました。したがって、正解は選択肢(2)と(3)の組み合わせである「c. (2)(3)」が最も適切だと判断します。\nしたがって、この問題の解答は「c」です。
次のうち抑うつ障害をきたしにくい物質はどれか。\na.   アルコール\nb.   アンフェタミン\nc.   インターフェロン\nd.   ニューキノロン系抗⽣物質\ne.   副腎⽪質ステロイド,答．D\n\n抑うつ障害を引き起こす代表的な薬物・物質は アルコール、アンフェタミン（覚醒剤系刺激薬）※特に離脱期、インターフェロン α/β、全身性副腎皮質ステロイドであることが疫学・臨床報告の双方から一貫して示されています。一方、ニューキノロン系抗菌薬（フルオロキノロン）は「精神神経系副作用」が稀ではあるものの報告されており、その中にうつ状態も含まれるものの頻度は 1 – 4 % 程度と低く、上記４物質よりははるかに生じにくいと結論づけられます。従って正答は d. ニューキノロン系抗⽣物質 です。\n\n５肢すべて、精神症状の副作用を持つイメージはあるが頻度に差がある。\nざっくり印象スクリーニング\nアルコール：臨床でも AUD とうつの併存は日常茶飯事 → 「リスク高」\nアンフェタミン：離脱期の“クラッシュ”でうつが教科書レベルの知識 → 「高」\nインターフェロン：HCV治療で３〜７割が抑うつになることは国試頻出 → 「高」\n副腎皮質ステロイド：用量依存で躁‐うつ・精神症状 → 「高」\nニューキノロン：CNS副作用はあるけど「希少」だったはず → 「低？」\n\n比較\nいずれもゼロではないが、発生率を見ると\nアルコール：双方向関連で有病率 2 – 4 倍以上 \nアンフェタミン：DSM‑5 に「アンフェタミン誘発性抑うつ障害」明記 \nインターフェロン：発症率 30 – 70 % \nステロイド：患者の 20 % 前後が抑うつ \nニューキノロン：精神症状全体 1 – 4.4 %、うつはさらに一部 \n最小はニューキノロン。
治療を進める上で⾎中濃度測定が必須な薬物はどれか。（プール）\n(1) クロルジアゼポキシド\n(2) ニトラゼパム\n(3) クロルプロマジン\n(4) 炭酸リチウム\n(5) フェニトイン\na. (1)(2) b. (1)(5) c. (2)(3) d. (3)(4) e. (4)(5),答．e\n\nこの問題では、治療において血中濃度測定が「必須」な薬物を選ぶ必要があります。TDM（Therapeutic Drug Monitoring：薬物血中濃度モニタリング）が特に重要となる薬剤を選びます。\n各選択肢の検討\n(1) クロルジアゼポキシド\nクロルジアゼポキシドはベンゾジアゼピン系の抗不安薬です。検索結果には血中濃度測定が必須であるという直接的な記述は見当たりませんでした。\n(2) ニトラゼパム\nニトラゼパムもベンゾジアゼピン系の睡眠薬です。検索結果によると、検査対象として挙げられていますが、血中濃度測定が必須であるという明確な記述はありませんでした。\n(3) クロルプロマジン\nクロルプロマジンは定型抗精神病薬です。検索結果では血中濃度測定が必須であるという記述は見つかりませんでした。\n(4) 炭酸リチウム\n炭酸リチウムは精神神経系用剤であり、TDMを行うことが推奨される薬剤として挙げられています。リチウムは有効域と中毒域が近く、血中濃度管理が必要です。\n(5) フェニトイン\nフェニトインは抗てんかん剤であり、「非線型の体内動態を示し、投与量と血中濃度は比例しないので、投与量変更に際しては血中濃度測定が必要である」と明記されています。また、「用量と血中濃度の関係において、直線関係が成り立たない」例としてフェニトインが挙げられており、これはTDMが有用な場合として説明されています。\n\n検索結果から、血中濃度測定が「必須」とされているのは以下の薬物です：\n炭酸リチウム：有効域と中毒域が近いため、血中濃度管理が必要\nフェニトイン：非線形の薬物動態を示し、投与量と血中濃度が比例しないため測定が必要\n\n選択肢の中では「e. (4)(5)」が正解と考えられます。\n炭酸リチウムとフェニトインは両方とも、治療効果と副作用の発現が血中濃度と密接に関連しており、かつ血中濃度の適正範囲（治療域）が狭いという特徴を持っています。特にフェニトインは非線形の薬物動態を示すため、投与量の少しの変化で血中濃度が大きく変動する可能性があり、TDMが必須となります。
この疾患（双極症障害）の治療において、治療的濃度監視(TDM)が必要なものはどれか。\n(1) 炭酸リチウム\n(2) カルバマゼピン\n(3) オランザピン\n(4) クエチアピン\n(5) ラモトリギン\na. (1)(2) b. (1)(5) c. (2)(3) d. (3)(4) e. (4)(5),答．a\n\nTDM（Therapeutic Drug Monitoring：治療的濃度監視）とは、薬物の血中濃度を測定し、その結果に基づいて投与量や間隔を調整することで、効果を最大化し副作用を最小限に抑えるための手法です。特に治療域が狭い薬物に対して行われます。\n\n(1) 炭酸リチウム\n炭酸リチウムは有効血中濃度域が狭いため、中毒症状が出現しやすく、血中濃度測定による厳しい監視が必要です。有効血中濃度域は0.60～1.20mEq/lとされています。また、リチウムは有効な血中濃度と副作用（リチウム中毒）が出てしまう血中濃度が近いお薬であり、採血検査にて血液中のお薬の濃度を測りながら内服を続ける必要があります。TDMが明らかに必要です。\n\n(2) カルバマゼピン\nカルバマゼピンは代謝酵素の自己誘導による薬物動態の変化があるとされています。また、抗てんかん薬として使用する場合、血液中の定状状態での薬物濃度を、至適血中濃度（4～12μg/mL）になるように投与量・投与方法を変更する必要があります。双極性障害の治療でも同様の濃度管理が必要と考えられます。\n\n(3) オランザピン\nオランザピンは非定型抗精神病薬で、2012年に双極性障害におけるうつ症状の改善薬として承認されました。しかし、検索結果からはオランザピンの使用においてTDMが必須であるという明確な記述は見つかりませんでした。\n\n(4) クエチアピン\nクエチアピンは2017年に双極性障害のうつ症状に対する治療薬として発売されました。しかし、検索結果からはクエチアピンの使用においてTDMが必須であるという情報は見つかりませんでした。\n\n(5) ラモトリギン\nラモトリギンは抗てんかん薬としても使用される薬剤で、バルプロ酸ナトリウムとの併用はラモトリギンの血中濃度を上げるため、用量制限が必要になるという薬物相互作用があります。しかし、単剤使用での定期的な血中濃度測定が必須であるという明確な記述は見つかりませんでした。\n\n検索結果から、双極性障害の治療において治療的濃度監視(TDM)が必要な薬物は以下であると判断できます：\n\n炭酸リチウム：有効血中濃度域が狭く、中毒症状が出現しやすいため、血中濃度測定による厳密な監視が必要\nカルバマゼピン：代謝酵素の自己誘導による薬物動態の変化があり、至適血中濃度に調整するために血中濃度測定が必要\n\n以上の検討から、正解は「a. (1)(2)」であると考えられます。
⾃閉スペクトラム症（⾃閉スペクトラム障害）の診断に必要な症状はどれか。（プール）\n(1) 対⼈的相互作⽤の障害\n(2) 多動・不注意\n(3) 知的能⼒障害\n(4) ⾔動をはじめとしたコミュニケーションの障害\n(5) 興味の限局、同⼀性保持の脅迫的欲求\na. (1)(2)(3) b. (1)(2)(5) c. (1)(4)(5) d. (2)(3)(4) e. (3)(4)(5),答．C\n\nまず、現在の診断基準を確認すると、DSM-5（精神疾患の診断・統計マニュアル第5版）によれば、自閉スペクトラム症の診断には主に2つの中核的な症状カテゴリーが必要です：\n社会的コミュニケーションの障害 Kei-mental-clinic\n限局的反復的な行動パターン Kei-mental-clinic（または興味の限局、こだわり行動）\n\n(1) 対人的相互作用の障害\nこれはASDの基本特性の一つである「対人関係や社会的なやりとりの障害」にあたります。社会的コミュニケーションの障害に含まれる症状です。\n\n(2) 多動・不注意\nこれは注意欠陥多動性障害（ADHD）の特徴であり、自閉スペクトラム症の診断基準には含まれません。自閉スペクトラム症と併存することはありますが、診断に必須ではありません。\n\n(3) 知的能力障害\n自閉スペクトラム症の方のうち、約半数は知的障害を伴っているとされています。しかし、知的障害は合併することはあるものの、診断の必須条件ではありません。多くの自閉スペクトラム症の人は知的障害を伴わないケースもあります。\n(4) 言動をはじめとしたコミュニケーションの障害\nこれはASDの基本特性の一つであり、社会的コミュニケーションの障害に含まれます。\n\n(5) 興味の限局、同一性保持の脅迫的欲求\nこれはASDの基本特性の一つである「こだわり行動」に相当します。DSM-5では「限局的反復的な行動パターン」として定義されています。\n以上の検討から、自閉スペクトラム症の診断に必要な症状は：\n\n(1) 対人的相互作用の障害\n(4) 言動をはじめとしたコミュニケーションの障害\n(5) 興味の限局、同一性保持の脅迫的欲求\n\nよって、正解は c. (1)(4)(5) となります。\nこれらの症状は「社会的コミュニケーションおよび交流における持続的障害」と「限定された様式の行動、興味、および/または活動の繰り返し」という自閉スペクトラム症を特徴づける2つの主な特徴に対応しています。
⾃閉スペクトラム症（⾃閉スペクトラム障害）の診断的価値が⾼い症状はどれか（プール）\n(1) 絶えず動き回る\n(2) ⾳への過敏性\n(3) 他者と視線を合わせない\n(4) 同じ⾏動を繰り返す\n(5) ごっこ遊びを好む\na. (1)(2)(3) b. (1)(2)(5) c. (1)(4)(5) d. (2)(3)(4) e. (3)(4)(5),答．d\n\n検索結果によると、自閉スペクトラム症の診断的価値が高い症状には以下のようなものがあります：\n社会的コミュニケーションの障害\n言葉や表情、視線、身振りなどから相手の考えを読み取ったり、自分の考えを伝えたりすることが不得手であるという特徴があります。具体的には目と目が合わないなどの症状があります。\n限局的・反復的な行動パターン\n特定の関心事に強いこだわりを見せる特徴やこだわり行動があることが挙げられます。\n感覚の特異性\n五感のうちのいずれかが過敏になったり、あるいは逆に鈍感になったりという症状もあります。ASDの中でも感覚過敏のある子どもは、音や温度、匂い、光など、感覚刺激に敏感に反応します。\n\n(1) 絶えず動き回る - これはADHDの特徴的な症状であり、自閉スペクトラム症の診断的価値の高い主要症状とは言えません。\n(2) 音への過敏性 - ASDの中でも感覚過敏のある子どもは、音や温度、匂い、光など、感覚刺激に敏感に反応しますとあるように、感覚過敏は自閉スペクトラム症の特徴の一つです。\n(3) 他者と視線を合わせない - 目と目が合わないとあるように、自閉スペクトラム症の重要な診断指標の一つです。\n(4) 同じ行動を繰り返す - 特定の関心事に強いこだわりを見せるという特徴に合致し、反復的・常同的行動は自閉スペクトラム症の中核症状です。\n(5) ごっこ遊びを好む - 実際にはごっこ遊びをしないことが自閉スペクトラム症の典型的な症状とされています。つまり、この選択肢は逆の内容になっています。\n\n以上の検討から、診断的価値が高い症状は：\n(2) 音への過敏性\n(3) 他者と視線を合わせない\n(4) 同じ行動を繰り返す\nしたがって、正解はd. (2)(3)(4)と考えられます。
⾃閉症について誤っているものはどれか。（プール） \n(1) ⽣涯に渡り障害が持続する。\n(2) ⼥性に多い。\n(3) 亜型の⼀つに注意⽋如・多動症が含まれる。\n(4) ごっこ遊びを好む。\n(5) 興味が限局している。\na. (1)(2)(3) b. (1)(2)(5) c. (1)(4)(5) d. (2)(3)(4) e. (3)(4)(5),答．D\n\n(1) 生涯に渡り障害が持続する。\n自閉症は先天性の発達障害であり、「診断された年齢は関係なく、発達障害は生まれつきの特性です。先天的に脳の発達がアンバランスなため、小さいころから行動や感情面で問題が起こりやすかった傾向にあります。」とされています。また、「高機能自閉症とは、3歳位までに現れ、1他人との社会的関係の形成の困難さ、2言葉の発達の遅れ、3興味や関心が狭く特定のものにこだわることを特徴とする行動の障害である自閉症のうち、知的発達の遅れを伴わないものをいう。また、中枢神経系に何らかの要因による機能不全があると推定される。」とあります。\nこれらの情報から、自閉症は生涯にわたり持続する障害であると考えられます。特に「自閉症スペクトラム症（Autism Spectrum Disorder: ASD）は、『社会的コミュニケーションの障害』、『興味や行動への強いこだわり』とそれに基づく行動の障害を主な特徴とする神経発達症です。」とあり、これは生涯にわたって継続する特性です。この選択肢は正しい記述です。\n\n(2) 女性に多い。\n「ASDの発現率には男女差があり、一般的に男性の方が女性よりも約4倍多く発症するとされています。」との記載があります。また、「ASDと診断を受ける割合は、約100人に1人いると報告されています。また、男女の比率はおおよそ4：1で、男児に多く見られます。」と明確に示されています。\nさらに、「ASDは『社会性の障害（対人面）』と『こだわり』、この2つが特徴の生来の発達障害です。男女比は4対1とされ、男性に圧倒的に多いとされます。」との記述もあります。\nこれらの情報から、自閉症は女性よりも男性に多いことがわかります。したがって「女性に多い」という記述は誤りです。\n\n(3) 亜型の一つに注意欠如・多動症が含まれる。\n「発達障害はいくつかのカテゴリーに分類されています。この記事では中でも、性別による違いが現れる、女の子ならではの悩みと関連しやすいという観点から、今回はADHD（注意欠陥・多動性障害）、自閉症スペクトラム障害（ASD）について詳しくご説明します。」とあり、ADHDと自閉症スペクトラム障害（ASD）は別のカテゴリーとして区別されています。\nさらに、「ADHDは注意欠如多動症、ASDは自閉スペクトラム症と呼ばれるそれぞれ特徴が異なっている発達障害の一種です。ただし、厳密に分けられるわけではなく、ADHDとASDが併存していることもあります。」と説明されています。\nこれらの情報から、ADHDは自閉症の亜型ではなく、別の発達障害であることがわかります。両者は併存することはあっても、一方が他方の亜型という関係ではありません。したがって、この選択肢は誤りです。\n\n(4) ごっこ遊びを好む。\n「自閉症の子どもたちは、長期的なスキルトレーニングを受けない限り、ごっこ遊びのスキルを発達させることはありません。彼らはおもちゃの電車を線路に置くのを楽しんでも、それは『電車ごっこ』をすることよりも、秩序を保ち自己調整することに関連しています。」と説明されています。\nまた、「幼児期の代表的な遊びとして『ごっこ遊び』があり、自閉スペクトラム症の子供が苦手とする遊びでもあります。ごっこ遊びは、誰かや何かの真似を楽しむ、即興的な想像で遊びが成り立ちます。しかし、玩具遊び等の明確な遊びを得意とする彼らにとって、即興的な想像は難しく、遊びの楽しさも見い出しづらいです。」とも記載されています。\nさらに、「発達障がい（とくに自閉スペクトラム症）の子ども達は、ごっこ遊びが苦手だと言われます。その理由は特性の一つとして、想像力や表現力に乏しいところがあるからです。」という記述もあります。\nこれらの情報から、自閉症の子どもたちは一般的にごっこ遊びを苦手とし、好むことは少ないとわかります。したがって「ごっこ遊びを好む」という記述は誤りです。\n\n(5) 興味が限局している。\n「ASD（自閉スペクトラム症）とは、『コミュニケーションがうまく取れない』『人との関わりが苦手』『こだわりがある』といった特性のある障害です。」と説明されています。\nまた、「特定の物事にこだわりが強く出たり、同じ行動を繰り返す傾向があります。例えば『道順がいつもと違うと不安やパニックになることがある』『おもちゃなどの並べ方にこだわりがある』『特定の洋服以外は着たがらない』といったことがあります。」とも記述されています。\nさらに、「ASDを持つ人々は、興味の範囲が限られていたり、同じ行動を繰り返したりすることが多い。彼らはたとえば、電車に強い関心を抱いていたり、スポーツの統計を暗記していたり、非常に予測しやすい日課を持っていたりする。」という記載もあります。\nこれらの情報から、自閉症の特徴として興味の限局性があることが確認できます。したがって、この選択肢は正しい記述です。\n\n生涯に渡り障害が持続する。→ 正しい\n女性に多い。→ 誤り（男性の方が4倍程度多い）\n亜型の一つに注意欠如・多動症が含まれる。→ 誤り（別の発達障害である）\nごっこ遊びを好む。→ 誤り（苦手とする特徴がある）\n興味が限局している。→ 正しい\n\n選択肢dは「(2)(3)(4)」の組み合わせですが、これらはすべて誤った記述です。したがって、正解はdと考えられます。
5 歳男児。会話が成り⽴たないことを⼼配した⺟親に連れられてやってきた。乳児期から⽬線が合わず、⼀⼈遊びばかりしていたが、3 歳児検診では異常を指摘されなかった。診察時は質問に答えず、駅名を連呼しながら椅⼦をくるくる回していた。考えられる疾患はどれか。\na.   ⾃閉スペクトラム症\nb.   知的能⼒障害\nc.   限局性学習症\nd.   社会コミュニケーション症\ne.   ADHD,答．A\n\na. 自閉スペクトラム症：\n自閉スペクトラム症は社会的コミュニケーションの障害と限定的・反復的な行動パターンが特徴です。この症例では「目線が合わない」「一人遊び」「会話が成り立たない」という社会性の問題と、「駅名の連呼」という限定的興味、「椅子をくるくる回す」という常同行動が見られます。典型的な自閉スペクトラム症の特徴と一致しています\n\nb. 知的能力障害：\n知的能力障害は全般的な認知機能の低下が特徴です。この症例では知的レベルについての明確な記載がなく、限定的興味（駅名）を持っている点は知的障害だけでは説明しにくいです。\nc. 限局性学習症：\n限局性学習症は読字・書字・算数などの特定の学習領域の困難さが特徴です。この症例では学習面の問題ではなく社会性とコミュニケーションの問題が中心であり、限局性学習症の典型的な症状とは異なります。\n\nd. 社会コミュニケーション症：\n社会コミュニケーション症は社会的コミュニケーションの困難さはあるものの、反復的・限定的な行動や興味は見られません。この症例では「駅名の連呼」「椅子をくるくる回す」という反復的行動があるため、社会コミュニケーション症だけでは説明できません。\n\ne. ADHD（注意欠如・多動症）：\nADHDは不注意、多動性、衝動性が特徴です。椅子をくるくる回す行動は多動性として解釈できますが、目線が合わない、会話が成り立たない、駅名を連呼するなどの症状はADHDの中核症状というよりは自閉スペクトラム症の特徴に近いです。\n\n以上の検討から、この症例は社会性の困難さと反復的・常同的な行動パターンの両方が見られることから、最も考えられる疾患は a. 自閉スペクトラム症 と考えられます。
17 歳の男性。⾔葉の発達に遅れはなかったが、幼少期から、友達に関⼼がない、視線が合わない、冗 談が通じない、⾃分の好きな歴史の話を相⼿の都合を考えずに⼀⽅的に話す、などがみられていた。 また、感覚過敏、偏⾷に加え、特定のルールへの頑なこがわりがあり、うまくいかないとかんしゃく を起こした。⾼校 2 年⽣でクラス替えがあってからは不登校になり、家庭内では⺟や祖⺟に対する暴 ⾔や暴⼒が頻繁にみられるようになった。⽗と⼝論になった際、衝動的に灯油をかぶった。救急搬送 され、処置後に帰宅した翌⽇、両親に伴われて精神科外来を受診した。同⽇精神科病棟に⼊院した。 この疾患について正しいものはどれか。（プール）\n\na.   ⼥児に多い。\nb.   視覚よりも⾔語での理解の⽅が優位である。\nc.   就学後に発症することもある。\nd.   治療は薬物療法が第 1 選択である。\ne.   遺伝的要因が関与している。,答．e\n\na. 「女児に多い」\n自閉スペクトラム症は男児に多いことが知られています。男女比は約4:1とされています。よってこれは誤りです。\nb. 「視覚よりも言語での理解の方が優位である」\n自閉スペクトラム症では一般的に視覚情報の処理の方が得意で、言語理解よりも視覚的な理解が優位とされています。よってこれは誤りです。\nc. 「就学後に発症することもある」\n自閉スペクトラム症は発達障害であり、生まれつきの特性です。症状が顕在化するタイミングは様々ですが、「発症」するというよりは、元々の特性が環境との相互作用で問題として表面化すると考えられています。就学後に診断されることはありますが、それは発症ではなく、それまで気づかれていなかった特性が顕在化したと考えるべきです。よってこれは誤りです。\nd. 「治療は薬物療法が第1選択である」\n自閉スペクトラム症自体に対する特効薬はなく、治療の第1選択は行動療法や環境調整などの心理社会的アプローチです。薬物療法は二次的に生じる症状（不安、うつ、衝動性など）に対して用いられることがあります。よってこれは誤りです。\ne. 「遺伝的要因が関与している」\n自閉スペクトラム症には遺伝的要因が強く関与していることが様々な研究で示されています。一卵性双生児での一致率の高さ、家系内での発症リスクの上昇などから、遺伝的要因の関与は明らかです。よってこれは正しいです。\n従って、正解は e. 「遺伝的要因が関与している」だと考えられます。
8 歳の男児。落ち着きがない事を主訴に⺟親に連れられて来院した。幼児期から落ち着きの無さが認められ、遊びでも順番やルールを守る事ができなかった。授業中に席を離れることがあり、家では宿題 を嫌がってなかなかやらない。⾝体所⾒で異常を認めない。治療法として最も適切なものはどれか。\n\n(1) ⾏動療法\n(2) 対⼈関係療法\n(3) 曝露反応療法\n(4) 弁証法的⾏動療法\n(5) ペアレンタルトレーニング\n\na. (1)(2) b. (1)(5) c. (2)(3) d. (3)(4) e. (4)(5),答．B\n\nまず症例の特徴を整理します:\n8歳の男児\n幼児期からの「落ち着きのなさ」\n遊びでの順番やルールを守れない\n授業中に席を離れる\n宿題を嫌がる\n身体所見に異常なし\n\nこれらの症状は、注意欠陥多動性障害（ADHD）の特徴と一致しています。ADHDは不注意、多動性、衝動性を主な症状とする発達障害です。\nでは、選択肢の治療法について検討していきましょう：\n\n(1) 行動療法\n行動療法は、ADHDに対する心理社会的治療の一つです。行動療法の理論に基づいて子どもの行動を理解し、適切な行動を増やし、不適切な行動を減らしていくアプローチです。ADHDの子どもに有効とされています。\n\n(2) 対人関係療法\n対人関係療法は主にうつ病や対人関係の問題に焦点を当てた心理療法です。ADHDの主要な治療法としては一般的ではありません。\n\n(3) 曝露反応療法\n曝露反応療法は主に恐怖症や強迫性障害などの不安障害に対する治療法で、ADHDの主要な治療法ではありません。\n\n(4) 弁証法的行動療法\n弁証法的行動療法は主に境界性パーソナリティ障害や感情調節の問題に対する治療法で、ADHDの主要な治療法としては一般的ではありません。\n\n(5) ペアレンタルトレーニング\nペアレンタルトレーニングは、子どもとのより良い関わり方を学びながら、日常の子育ての困りごとを解消し、子どもの発達促進や行動改善を目的とした保護者向けのプログラムです。特にADHDをはじめとする発達障害のある子どもをもつ保護者のためのトレーニングとして日本でも広まっています。保護者がADHDの子どもの行動に対応できるようにするためのトレーニングで、子どもの好ましい行動をほめ、好ましくない行動は注目せず、危険な行動に対しては適切に対応する方法を学びます。\n\n最も適切な治療法の組み合わせを考えると：\n行動療法は子ども自身への介入としてADHDの症状改善に効果的です。ペアレンタルトレーニングは保護者が子どもの行動に適切に対応する方法を学ぶことで、家庭環境を整え、子どもの行動改善を促します。\n対人関係療法、曝露反応療法、弁証法的行動療法はADHDの主要な治療法ではありません。\n\nしたがって、この症例に最も適切な治療法の組み合わせは b. (1)(5) 行動療法とペアレンタルトレーニング です。
12 歳の⼥の⼦。友達は多く、クラスのリーダー的存在である。授業中は先⽣の発⾔中に割り込むこと が多く、じっとしていられない。忘れ物が多く、家に帰るとすぐに遊びに⾏ってしまう。この疾患で 正しいのはどれか。\na.   男⼥⽐は 1:2 で⼥性に多い\nb.   成⼈になるにつれて悪化することが多い\nc.   治療にはメチルフェニデートの SSRI を⽤いる\nd.   素⾏症や反社会性パーソナリティ障害へ病態が変化することがある\ne.   良くない⾏動についてはちゃんと叱る必要がある,答．d\n\nまず症例の特徴を整理すると：\n\n12歳の女の子\n友達が多く、クラスのリーダー的存在\n授業中に先生の発言に割り込む\nじっとしていられない\n忘れ物が多い\n家に帰るとすぐに遊びに行く\n\nこれらの特徴から、注意散漫、多動性、衝動性などを特徴とする「注意欠如・多動症（ADHD）」が考えられます。ADHDは「不注意」「多動性」「衝動性」の3つの行動特性を持つ発達障害の一つです。\n\na. 男女比は1:2で女性に多い\nADHDの診断率は学童期の子どもの3～7％で、男の子が女の子より3～5倍多いとされています。成人では診断される割合は2.5％ですが、男女比は1:1に近づくと報告されています。そのため、「女性に多い」という記述は正しくありません。\n\nb. 成人になるにつれて悪化することが多い\nADHDの特性は通常、小児期から成人期まで続きますが、多動性・衝動性の症状は大人になると目立たなくなる一方、不注意の症状は大人になっても表れやすいとされています。ADHDは常に小児期から始まりますが、約半数の症例では成人期にも行動症状が引き続き明らかである一方、軽症の場合は大人になると症状が目立たなくなる例もあります。一般的に悪化するというよりは、症状の表れ方が変化すると考えられます。\n\nc. 治療にはメチルフェニデートのSSRIを用いる\nメチルフェニデート（商品名：コンサータ）はADHDの治療薬として使われますが、これは主にドパミンとノルアドレナリンの再取り込みを抑えることで作用します。一方、SSRIは選択的セロトニン再取り込み阻害薬で、メチルフェニデートとは別の薬剤です。「メチルフェニデートのSSRI」という表現は正確ではありません。\n\nd. 素行症や反社会性パーソナリティ障害へ病態が変化することがある\nADHDの鑑別診断として、素行症などの行動症が挙げられています。また、ADHDの成人は失業、低い学業成績、物質乱用と犯罪行為のリスクがより高い傾向があり、併存症として他の精神疾患を抱えていることが多いと報告されています。しかし、ADHDから素行症や反社会性パーソナリティ障害へと病態が「変化する」というより、併存や二次的障害として発生する可能性があるというのが正確です。\n\ne. 良くない行動についてはちゃんと叱る必要がある\nADHDの子どもへの支援では、「感情的な叱り方をせず、褒め方を工夫する」ことが有効とされています。ADHDの子どもは特性と環境のミスマッチにより困り事が生じることがあり、育て方やしつけが原因という説は否定されています。単に「ちゃんと叱る」というアプローチはADHDの適切な対応とは言えません。\n\n以上の検討から、正しい選択肢はdの「素行症や反社会性パーソナリティ障害へ病態が変化することがある」が最も近いと考えられます。ただし、「変化する」という表現は厳密には正確でなく、併存や二次的障害として発生する可能性があるというのがより正確です。
